txn_id,customer_id,txn_type,amount,txn_time,status
T00425,C0039,deposit,45113.48,2024-12-07 08:54:17,success
T00426,C0198,transfer,38228.57,2024-08-31 21:51:50,success
T00427,C0023,withdrawal,83717.89,2024-09-12 10:42:31,success
T00428,C0336,withdrawal,71640.28,2024-09-28 23:07:22,success
T00429,C0246,purchase,18720.32,2024-12-25 21:48:49,success
T00430,C0266,deposit,51880.6,2024-06-13 21:11:10,success
T00431,C0420,withdrawal,1200.36,2024-09-29 16:59:30,success
T00432,C0477,transfer,92264.37,2024-11-22 15:47:58,success
T00433,C0419,deposit,36578.14,2024-07-07 08:59:54,success
T00434,C0491,withdrawal,63916.69,2024-12-01 16:57:40,success
T00435,C0145,purchase,78389.07,2025-02-05 04:07:46,success
T00436,C0310,deposit,79103.8,2024-07-26 03:36:14,success
T00437,C0086,online fraud,44310.23,2024-09-17 09:00:19,failed
T00438,C0349,deposit,19862.2,2024-09-16 13:55:00,success
T00439,C0020,deposit,68804.87,2025-01-26 15:10:02,success
T00440,C0170,deposit,74156.19,2024-07-22 08:31:53,success
T00441,C0362,deposit,20068.75,2024-08-13 09:12:19,success
T00442,C0133,withdrawal,91134.49,2025-02-06 16:57:18,success
T00443,C0396,deposit,26066.14,2024-06-29 06:22:54,failed
T00444,C0201,purchase,17537.82,2024-08-10 05:33:04,success
T00445,C0285,withdrawal,79255.03,2024-06-20 22:20:51,success
T00446,C0101,deposit,51549.76,2024-10-03 01:55:27,success
T00447,C0185,deposit,95335.32,2024-06-06 22:09:55,failed
T00448,C0414,withdrawal,31650.08,2025-05-04 03:24:44,success
T00449,C0255,deposit,80314.04,2024-10-30 04:17:25,success
T00450,C0496,deposit,82132.65,2024-09-13 03:34:14,success
T00451,C0382,withdrawal,60702.2,2024-09-21 12:37:02,success
T00452,C0161,transfer,96157.82,2025-04-02 11:22:54,success
T00453,C0041,online fraud,37246.09,2024-07-12 23:25:59,failed
T00454,C0192,withdrawal,50409.38,2024-12-11 14:06:11,success
T00455,C0407,deposit,45970.13,2025-04-10 05:39:28,success
T00456,C0117,deposit,38689.03,2024-11-05 09:22:47,success
T00457,C0142,withdrawal,31165.29,2024-10-11 16:02:14,failed
T00458,C0117,deposit,1426.26,2024-09-08 13:45:58,success
T00459,C0462,withdrawal,67097.46,2025-01-28 15:49:32,success
T00460,C0040,deposit,69132.3,2024-11-28 06:50:46,success
T00461,C0295,purchase,94325.25,2025-01-12 06:12:06,success
T00462,C0206,withdrawal,65474.03,2024-07-22 01:07:38,success
T00463,C0497,deposit,19223.03,2025-04-18 13:37:15,failed
T00464,C0413,withdrawal,93962.42,2024-09-13 02:05:16,success
T00465,C0206,withdrawal,41853.73,2024-10-21 22:47:32,failed
T00466,C0099,withdrawal,93102.66,2025-04-26 09:07:28,success
T00467,C0161,withdrawal,48863.84,2024-07-28 12:44:13,success
T00468,C0389,deposit,64673.05,2024-11-16 21:54:50,success
T00469,C0496,purchase,74508.47,2024-09-04 18:35:41,success
T00470,C0380,deposit,16889.87,2025-02-24 14:41:45,success
T00471,C0249,withdrawal,69680.98,2024-11-08 11:15:30,success
T00472,C0085,deposit,32582.58,2024-09-15 10:19:37,success
T00473,C0313,deposit,63708.2,2024-08-20 16:22:59,success
T00474,C0400,transfer,45316.6,2024-11-02 14:38:46,success
T00475,C0184,transfer,15626.81,2024-07-15 10:10:59,failed
T00476,C0499,withdrawal,92884.67,2024-08-14 03:29:28,success
T00477,C0285,purchase,95672.42,2025-01-30 12:56:43,success
T00478,C0184,withdrawal,96014.88,2024-06-27 12:20:35,success
T00479,C0185,purchase,33266.37,2025-03-31 16:39:02,success
T00480,C0305,withdrawal,70786.48,2024-08-04 17:16:57,failed
T00481,C0362,deposit,87929.79,2025-01-01 06:58:01,success
T00482,C0393,transfer,42343.66,2024-06-04 08:34:10,success
T00483,C0051,withdrawal,65247.45,2024-09-29 01:22:43,success
T00484,C0480,purchase,45108.81,2024-06-22 09:13:42,success
T00485,C0240,withdrawal,2792.92,2025-03-02 09:25:24,success
T00486,C0481,purchase,86818.47,2024-12-05 05:47:05,success
T00487,C0046,withdrawal,17620.61,2024-08-20 11:16:51,success
T00488,C0022,deposit,71239.3,2025-02-21 05:09:23,failed
T00489,C0023,deposit,50445.25,2024-07-17 19:55:35,success
T00490,C0288,deposit,770.42,2025-04-17 23:48:14,success
T00491,C0343,withdrawal,91523.66,2024-11-23 02:09:18,success
T00492,C0276,withdrawal,61221.19,2025-04-08 15:51:08,success
T00493,C0104,deposit,40212.99,2024-06-19 22:59:03,failed
T00494,C0496,withdrawal,2478.27,2024-09-14 23:03:13,success
T00495,C0408,deposit,45105.6,2024-12-17 18:13:47,success
T00496,C0236,deposit,47404.72,2024-11-07 08:47:17,success
T00497,C0091,deposit,52848.22,2024-05-28 13:50:53,failed
T00498,C0411,deposit,30390.5,2024-09-06 09:03:31,success
T00499,C0440,transfer,58891.56,2025-04-05 08:55:07,success
T00500,C0048,deposit,74369.04,2025-04-17 05:11:17,success
T00501,C0143,deposit,62393.89,2024-07-10 23:27:38,success
T00502,C0137,deposit,71207.19,2024-07-28 01:20:16,success
T00503,C0457,withdrawal,787.98,2025-05-05 09:01:43,success
T00504,C0046,deposit,71918.2,2024-09-10 11:30:25,success
T00505,C0446,deposit,43674.93,2024-10-01 03:07:25,success
T00506,C0473,withdrawal,36653.83,2024-06-13 07:25:10,success
T00507,C0316,deposit,51538.57,2025-03-21 01:12:52,success
T00508,C0141,purchase,71182.54,2024-08-10 05:54:50,success
T00509,C0461,withdrawal,13635.81,2024-09-03 14:40:29,success
T00510,C0303,purchase,11418.62,2025-01-15 23:14:43,success
T00511,C0398,deposit,99268.59,2025-01-01 09:08:22,failed
T00512,C0293,purchase,97339.86,2024-12-15 22:32:09,success
T00513,C0388,online fraud,21502.99,2024-06-15 23:22:59,failed
T00514,C0178,deposit,17259.06,2025-05-12 03:27:11,success
T00515,C0248,transfer,88199.06,2024-10-26 20:56:16,success
T00516,C0135,withdrawal,48869.41,2025-01-29 02:07:26,success
T00517,C0106,transfer,63692.6,2024-09-23 08:00:15,failed
T00518,C0414,transfer,1577.64,2024-09-12 00:13:28,success
T00519,C0198,deposit,67886.64,2024-08-10 08:11:32,success
T00520,C0042,deposit,9336.42,2024-09-16 01:41:27,success
T00521,C0188,withdrawal,7867.61,2024-09-08 18:48:35,success
T00522,C0480,purchase,21319.96,2024-06-25 19:14:59,success
T00523,C0220,purchase,51159.51,2025-05-06 20:33:01,success
T00524,C0005,deposit,21174.29,2024-10-19 20:54:35,failed
T00525,C0410,deposit,37949.98,2024-09-19 18:21:09,success
T00526,C0093,purchase,95592.95,2024-12-19 09:57:17,success
T00527,C0463,deposit,70144.67,2024-06-19 23:43:29,success
T00528,C0167,withdrawal,53774.34,2024-09-02 07:59:55,success
T00529,C0216,withdrawal,62030.68,2025-05-06 13:52:41,success
T00530,C0117,withdrawal,47036.4,2024-09-16 18:38:30,success
T00531,C0343,transfer,10494.35,2025-01-31 19:12:02,success
T00532,C0375,withdrawal,66916.46,2025-03-02 09:57:58,success
T00533,C0186,withdrawal,13947.49,2025-04-25 15:34:03,success
T00534,C0276,withdrawal,82119.06,2024-09-07 16:15:56,success
T00535,C0197,deposit,22521.04,2024-06-03 10:17:02,success
T00536,C0184,deposit,8585.99,2024-10-23 16:01:24,success
T00537,C0495,transfer,97498.58,2025-01-15 21:33:27,success
T00538,C0298,transfer,7044.87,2025-01-28 00:55:01,success
T00539,C0168,withdrawal,9804.25,2024-09-24 22:06:12,success
T00540,C0089,withdrawal,71139.67,2024-08-01 16:07:58,failed
T00541,C0119,withdrawal,82158.09,2025-04-13 23:35:04,failed
T00542,C0369,withdrawal,4366.75,2025-01-08 05:19:07,success
T00543,C0062,withdrawal,3856.02,2025-01-09 11:00:29,success
T00544,C0377,withdrawal,92207.8,2024-06-01 03:15:38,success
T00545,C0261,withdrawal,38014.0,2025-03-04 17:59:09,success
T00546,C0236,online fraud,98807.29,2025-04-24 21:01:15,failed
T00547,C0199,deposit,40935.27,2024-05-25 03:59:32,success
T00548,C0093,withdrawal,95879.78,2025-02-19 12:16:56,success
T00549,C0131,withdrawal,16621.6,2024-12-15 17:38:58,success
T00550,C0119,deposit,15398.87,2025-04-18 16:01:24,success
T00551,C0180,deposit,3385.7,2024-12-16 09:30:27,success
T00552,C0079,transfer,46435.96,2025-02-25 15:10:57,success
T00553,C0468,deposit,87086.3,2025-05-08 17:20:22,success
T00554,C0328,transfer,8590.79,2024-10-26 07:36:25,success
T00555,C0238,withdrawal,34855.3,2024-11-18 17:45:57,success
T00556,C0006,withdrawal,1421.09,2025-02-14 11:55:34,success
T00557,C0061,deposit,25355.06,2024-12-01 05:05:04,success
T00558,C0287,deposit,58472.2,2024-05-27 18:40:31,success
T00559,C0028,online fraud,13861.43,2024-10-31 09:11:06,failed
T00560,C0279,withdrawal,66531.24,2024-06-25 16:05:04,failed
T00561,C0450,online fraud,56401.95,2024-07-22 05:34:11,failed
T00562,C0498,deposit,11665.91,2024-08-09 19:09:32,success
T00563,C0069,deposit,30341.76,2024-07-28 02:57:58,success
T00564,C0245,withdrawal,80180.79,2024-06-18 16:19:03,success
T00565,C0228,deposit,12490.45,2025-05-05 15:39:15,success
T00566,C0480,deposit,82475.72,2025-03-24 10:53:21,success
T00567,C0385,transfer,37659.84,2025-03-11 03:54:56,success
T00568,C0219,deposit,74368.75,2025-03-08 11:41:34,success
T00569,C0184,withdrawal,74024.57,2024-11-23 16:50:33,success
T00570,C0423,withdrawal,18616.76,2024-10-19 09:51:38,success
T00571,C0125,withdrawal,84048.36,2024-09-03 06:05:08,success
T00572,C0140,deposit,31775.07,2025-03-31 22:08:51,success
T00573,C0330,purchase,13614.33,2025-05-13 23:10:04,success
T00574,C0032,deposit,47647.92,2025-02-17 06:37:15,success
T00575,C0016,withdrawal,74667.09,2024-07-30 18:48:55,success
T00576,C0211,deposit,15249.83,2025-01-08 06:50:42,success
T00577,C0493,purchase,75811.96,2024-07-25 02:08:40,success
T00578,C0174,deposit,27855.58,2024-12-16 22:54:56,success
T00579,C0087,online fraud,3202.71,2024-07-21 12:19:37,failed
T00580,C0248,deposit,49587.76,2024-08-24 06:29:57,success
T00581,C0242,deposit,56923.27,2024-10-14 04:54:27,success
T00582,C0192,deposit,20037.71,2024-08-18 12:35:34,success
T00583,C0063,withdrawal,99036.21,2025-04-14 08:36:15,success
T00584,C0368,deposit,37984.99,2024-09-24 12:16:28,success
T00585,C0070,withdrawal,40092.38,2025-03-06 18:43:03,success
T00586,C0216,withdrawal,81826.42,2025-03-02 12:35:09,success
T00587,C0418,deposit,59927.85,2024-09-07 05:42:22,success
T00588,C0023,deposit,83795.13,2024-12-03 08:18:59,success
T00589,C0263,deposit,82601.39,2025-04-26 16:39:35,success
T00590,C0422,withdrawal,11200.74,2024-11-27 14:35:00,success
T00591,C0268,withdrawal,80543.38,2024-09-04 10:49:24,failed
T00592,C0398,deposit,34760.01,2024-07-24 12:24:43,success
T00593,C0240,withdrawal,66048.69,2024-11-02 02:46:29,success
T00594,C0371,purchase,1639.27,2024-09-10 19:53:30,success
T00595,C0195,transfer,57405.43,2024-11-06 09:52:59,success
T00596,C0379,deposit,54243.1,2024-10-05 19:42:07,success
T00597,C0378,purchase,52289.43,2024-06-14 14:55:00,success
T00598,C0089,purchase,52215.5,2024-10-31 21:46:43,success
T00599,C0201,deposit,49051.89,2024-11-09 01:42:16,success
T00600,C0367,deposit,1591.83,2024-06-05 03:58:00,failed
T00601,C0120,deposit,87414.8,2025-02-11 12:46:53,success
T00602,C0434,deposit,63057.76,2024-07-24 05:48:43,success
T00603,C0421,deposit,39471.25,2024-08-07 16:35:41,success
T00604,C0467,transfer,49606.9,2024-11-30 23:02:51,success
T00605,C0369,purchase,82902.26,2025-04-19 09:34:05,failed
T00606,C0367,withdrawal,45187.62,2025-03-31 20:17:31,failed
T00607,C0109,transfer,30407.32,2025-04-11 10:24:01,success
T00608,C0147,withdrawal,46695.0,2024-10-28 19:07:56,success
T00609,C0215,withdrawal,45795.09,2025-02-23 22:24:43,failed
T00610,C0345,deposit,23178.01,2024-09-14 06:31:29,failed
T00611,C0082,purchase,70077.68,2024-09-17 18:47:53,success
T00612,C0280,deposit,16496.01,2025-04-02 19:49:47,failed
T00613,C0038,deposit,5306.34,2024-07-12 06:10:12,success
T00614,C0455,deposit,71528.07,2025-05-16 10:17:14,success
T00615,C0296,deposit,67571.53,2024-07-17 03:46:13,success
T00616,C0259,withdrawal,1945.97,2025-05-11 17:49:06,success
T00617,C0371,withdrawal,5845.44,2025-05-08 18:18:36,success
T00618,C0273,transfer,15471.7,2025-04-12 11:45:04,success
T00619,C0207,transfer,98908.49,2025-05-14 04:33:54,success
T00620,C0269,withdrawal,4736.18,2025-04-11 05:16:03,success
T00621,C0062,purchase,1053.35,2025-05-16 14:23:08,success
T00622,C0499,deposit,82354.0,2024-07-29 14:29:39,success
T00623,C0455,deposit,35352.62,2024-06-18 10:09:13,success
T00624,C0176,deposit,70669.86,2025-04-06 16:18:06,success
T00625,C0282,purchase,91184.5,2024-12-04 09:45:16,success
T00626,C0444,purchase,89787.93,2024-06-11 21:39:29,success
T00627,C0161,deposit,93183.47,2025-05-09 08:19:51,success
T00628,C0139,deposit,71954.68,2024-09-02 10:20:36,success
T00629,C0467,deposit,3033.28,2024-11-28 10:12:45,success
T00630,C0493,transfer,10404.66,2024-10-08 08:42:09,success
T00631,C0201,deposit,9746.54,2024-08-29 19:26:39,success
T00632,C0193,deposit,43370.79,2025-02-10 08:33:18,success
T00633,C0017,withdrawal,53864.5,2024-07-25 19:21:13,success
T00634,C0274,deposit,42065.46,2024-12-22 08:29:38,success
T00635,C0075,withdrawal,29600.32,2024-11-15 05:30:51,success
T00636,C0333,purchase,57410.52,2025-05-13 07:36:12,success
T00637,C0040,purchase,88958.93,2025-01-01 03:55:03,success
T00638,C0066,withdrawal,93914.83,2024-09-05 14:28:17,success
T00639,C0211,transfer,67757.62,2025-02-25 16:33:25,success
T00640,C0218,transfer,29696.56,2024-11-16 06:12:18,success
T00641,C0137,withdrawal,29163.88,2024-05-30 13:53:41,success
T00642,C0091,deposit,32881.77,2025-02-14 08:01:29,success
T00643,C0407,purchase,67090.12,2025-05-06 12:47:51,success
T00644,C0092,withdrawal,30700.42,2024-10-27 01:32:52,success
T00645,C0305,deposit,38076.93,2024-11-11 02:13:50,success
T00646,C0100,deposit,51638.05,2025-01-25 00:29:26,success
T00647,C0276,deposit,96425.16,2024-08-19 02:20:01,success
T00648,C0223,purchase,93447.68,2024-06-23 23:03:41,success
T00649,C0436,deposit,5278.62,2024-10-20 17:13:26,success
T00650,C0488,deposit,88535.9,2024-08-17 08:00:25,success
T00651,C0340,purchase,57495.27,2025-04-20 16:43:42,success
T00652,C0383,withdrawal,19386.77,2024-12-05 01:24:59,success
T00653,C0028,purchase,70780.73,2025-01-15 02:18:10,success
T00654,C0383,withdrawal,80549.6,2025-01-27 00:35:43,success
T00655,C0083,withdrawal,68889.98,2024-08-06 13:09:51,success
T00656,C0328,withdrawal,35438.52,2025-01-20 06:31:14,success
T00657,C0378,online fraud,97640.04,2024-05-27 05:38:55,failed
T00658,C0477,withdrawal,61002.34,2025-01-16 19:52:41,success
T00659,C0193,online fraud,92679.35,2024-07-17 00:43:31,failed
T00660,C0167,online fraud,19728.88,2024-06-01 18:10:01,failed
T00661,C0405,transfer,64901.84,2024-11-07 03:31:04,success
T00662,C0383,withdrawal,5393.85,2025-04-28 20:24:27,success
T00663,C0016,withdrawal,5690.19,2025-03-17 16:15:39,success
T00664,C0329,deposit,2993.07,2024-08-27 22:20:58,success
T00665,C0047,deposit,99220.99,2025-02-27 07:31:13,success
T00666,C0009,online fraud,94179.68,2024-09-17 12:57:29,failed
T00667,C0037,deposit,41860.36,2025-02-05 08:40:43,success
T00668,C0431,transfer,69166.23,2024-08-22 12:36:23,failed
T00669,C0216,purchase,32432.52,2025-02-17 02:47:13,success
T00670,C0188,deposit,74993.96,2025-02-01 17:25:45,success
T00671,C0014,online fraud,79213.94,2025-03-19 00:17:45,failed
T00672,C0294,deposit,8932.78,2025-05-22 13:40:29,success
T00673,C0405,withdrawal,87212.34,2025-03-14 05:17:08,success
T00674,C0149,withdrawal,67743.9,2024-12-18 17:47:50,success
T00675,C0106,deposit,12632.63,2024-12-18 16:35:01,failed
T00676,C0123,transfer,20201.75,2025-05-12 05:15:58,success
T00677,C0077,deposit,76005.41,2024-07-26 11:56:37,success
T00678,C0180,transfer,96361.25,2024-09-11 06:38:38,success
T00679,C0019,deposit,26103.55,2024-11-02 14:22:11,success
T00680,C0490,deposit,47497.14,2025-04-10 00:11:29,success
T00681,C0163,deposit,23835.75,2024-08-21 11:17:23,success
T00682,C0137,deposit,53842.29,2024-08-22 10:32:33,success
T00683,C0268,withdrawal,65774.26,2025-02-10 16:47:41,success
T00684,C0053,transfer,4747.88,2024-10-26 12:16:56,success
T00685,C0065,deposit,5738.31,2024-09-15 15:45:24,failed
T00686,C0070,transfer,82217.47,2024-07-02 14:00:24,success
T00687,C0313,deposit,46635.42,2024-09-17 23:33:50,success
T00688,C0397,withdrawal,53000.87,2025-05-04 00:02:56,success
T00689,C0156,withdrawal,27321.36,2024-07-20 08:22:33,success
T00690,C0014,transfer,21380.55,2025-01-28 11:28:14,success
T00691,C0126,deposit,79024.95,2024-10-30 19:49:07,success
T00692,C0466,withdrawal,34600.85,2024-12-12 15:53:50,success
T00693,C0030,transfer,28037.36,2025-01-29 12:16:19,success
T00694,C0432,withdrawal,54748.29,2024-06-02 00:58:18,success
T00695,C0307,withdrawal,92438.28,2025-01-07 23:15:55,success
T00696,C0388,deposit,4487.6,2024-07-08 23:07:38,success
T00697,C0220,withdrawal,21039.23,2024-10-04 20:30:43,success
T00698,C0323,deposit,71733.05,2024-08-17 01:35:20,success
T00699,C0364,withdrawal,99987.92,2024-07-05 23:34:14,success
T00700,C0240,deposit,40671.45,2025-01-15 11:34:44,failed
T00701,C0063,deposit,84943.82,2024-09-30 09:15:06,failed
T00702,C0105,withdrawal,28809.86,2025-01-07 17:42:10,success
T00703,C0127,purchase,13353.31,2025-01-27 10:20:30,success
T00704,C0338,transfer,43038.29,2024-10-11 14:24:02,success
T00705,C0435,withdrawal,54917.91,2024-10-04 21:16:36,success
T00706,C0277,purchase,37704.1,2024-08-17 09:34:29,success
T00707,C0040,deposit,12454.73,2024-08-08 14:04:07,success
T00708,C0400,withdrawal,6410.59,2025-03-10 07:47:00,success
T00709,C0138,withdrawal,95500.17,2024-08-31 18:13:27,success
T00710,C0045,purchase,84256.47,2024-07-11 11:13:49,success
T00711,C0193,deposit,97592.27,2025-02-28 16:54:10,success
T00712,C0172,deposit,48440.96,2025-01-19 08:12:24,success
T00713,C0259,deposit,45682.36,2024-07-24 00:38:06,success
T00714,C0415,deposit,58064.97,2025-04-27 16:35:35,success
T00715,C0390,deposit,73454.66,2024-12-22 21:46:45,success
T00716,C0187,transfer,38941.27,2024-11-22 09:06:35,success
T00717,C0460,withdrawal,91481.11,2024-09-25 19:43:58,success
T00718,C0097,transfer,78490.69,2024-08-05 19:52:34,success
T00719,C0243,purchase,83381.32,2024-12-15 03:47:42,failed
T00720,C0175,deposit,57130.0,2024-06-03 11:28:50,success
T00721,C0192,withdrawal,12169.63,2024-06-10 08:40:12,success
T00722,C0240,deposit,13030.12,2024-07-20 20:01:55,success
T00723,C0093,transfer,45081.42,2025-01-26 09:18:56,success
T00724,C0460,deposit,29268.68,2024-10-20 12:16:29,success
T00725,C0221,withdrawal,92144.21,2025-02-07 12:02:55,success
T00726,C0224,transfer,70443.14,2025-04-13 13:25:33,success
T00727,C0076,transfer,78622.3,2024-07-04 11:56:56,success
T00728,C0454,withdrawal,25346.73,2025-03-21 10:56:35,success
T00729,C0466,deposit,83872.84,2024-10-23 05:13:35,success
T00730,C0276,withdrawal,35200.2,2024-11-29 17:28:09,success
T00731,C0266,deposit,12313.09,2025-03-20 17:08:20,success
T00732,C0207,purchase,22582.91,2024-12-02 04:21:26,success
T00733,C0233,deposit,8147.22,2025-03-01 14:08:37,failed
T00734,C0294,transfer,14633.05,2025-01-21 16:01:11,success
T00735,C0052,purchase,80216.32,2025-04-01 12:06:12,failed
T00736,C0107,deposit,65392.32,2024-11-12 15:52:06,success
T00737,C0448,withdrawal,48537.86,2025-05-20 07:34:14,success
T00738,C0458,deposit,68235.73,2024-07-23 00:20:07,success
T00739,C0340,deposit,39029.97,2025-04-09 18:19:15,success
T00740,C0268,transfer,14169.3,2024-09-19 05:38:13,success
T00741,C0020,purchase,76986.27,2024-12-06 07:33:55,success
T00742,C0192,withdrawal,17612.11,2024-06-18 10:03:31,success
T00743,C0287,deposit,79731.08,2024-06-18 19:28:08,success
T00744,C0073,withdrawal,79123.03,2025-04-20 21:27:14,success
T00745,C0448,deposit,84477.5,2025-01-19 16:05:47,success
T00746,C0024,deposit,50626.47,2025-04-13 19:18:22,success
T00747,C0073,purchase,48262.15,2024-12-13 05:54:42,success
T00748,C0207,online fraud,5201.64,2025-03-11 09:34:32,failed
T00749,C0394,purchase,29249.48,2024-09-29 04:01:46,success
T00750,C0171,deposit,38595.23,2024-12-29 02:35:01,failed
T00751,C0316,withdrawal,69485.85,2024-10-20 16:44:52,success
T00752,C0213,transfer,33750.82,2024-10-22 04:04:17,success
T00753,C0316,transfer,1317.66,2024-08-04 04:31:25,success
T00754,C0186,withdrawal,17899.77,2024-10-02 16:20:51,success
T00755,C0312,purchase,30584.02,2024-12-17 18:23:47,success
T00756,C0292,withdrawal,84882.0,2024-09-23 05:09:14,success
T00757,C0049,withdrawal,98964.21,2024-07-18 13:04:03,success
T00758,C0463,deposit,23786.81,2024-08-23 16:13:46,success
T00759,C0077,transfer,60568.23,2024-07-17 13:01:52,success
T00760,C0400,purchase,22810.99,2025-03-02 10:07:57,success
T00761,C0318,deposit,27606.22,2024-11-15 19:28:55,success
T00762,C0170,transfer,64260.88,2024-06-08 13:38:02,success
